path_id,od_id,local_path_id,path_type,origin_customer_id,destination_customer_id,origin_node,destination_node,node_path,arc_path,path_length_km,free_flow_time_h,congested_arc_count,is_ev
2917,997,1,detour_2,Customer_51,Customer_47,10,74,"[10, 50, 55, 74]","[120, 394, 414]",7.113579712851185,0.1392317751206591,2,0
2918,997,2,detour_3,Customer_51,Customer_47,10,74,"[10, 32, 55, 74]","[118, 316, 414]",8.292725936788376,0.16067079737406256,2,0
2919,998,0,shortest,Customer_51,Customer_9,10,34,"[10, 46, 14, 34]","[124, 171, 168]",8.355463502961289,0.1658439419539864,0,0
2920,998,1,detour_2,Customer_51,Customer_9,10,34,"[10, 33, 14, 34]","[126, 173, 168]",9.743739824747143,0.19108532962282007,0,0
2921,998,2,detour_3,Customer_51,Customer_9,10,34,"[10, 46, 14, 47, 34]","[124, 171, 162, 329]",9.444105074208597,0.19305998123516907,1,0
2922,999,0,shortest,Customer_51,Customer_14,10,17,"[10, 50, 55, 17]","[120, 394, 199]",8.159971554216813,0.1653915711547998,2,0
2923,999,1,detour_2,Customer_51,Customer_14,10,17,"[10, 50, 55, 4, 17]","[120, 394, 47, 50]",8.997863968925698,0.16682404459511468,3,0
2924,999,2,detour_3,Customer_51,Customer_14,10,17,"[10, 50, 74, 17]","[120, 396, 205]",9.898452363250207,0.17997186115000377,2,0
2925,1000,0,shortest,Customer_51,Customer_29,10,17,"[10, 50, 55, 17]","[120, 394, 199]",8.159971554216813,0.1653915711547998,2,0
2926,1000,1,detour_2,Customer_51,Customer_29,10,17,"[10, 50, 55, 4, 17]","[120, 394, 47, 50]",8.997863968925698,0.16682404459511468,3,0
2927,1000,2,detour_3,Customer_51,Customer_29,10,17,"[10, 50, 74, 17]","[120, 396, 205]",9.898452363250207,0.17997186115000377,2,0
2928,1001,0,shortest,Customer_51,Customer_31,10,17,"[10, 50, 55, 17]","[120, 394, 199]",8.159971554216813,0.1653915711547998,2,0
2929,1001,1,detour_2,Customer_51,Customer_31,10,17,"[10, 50, 55, 4, 17]","[120, 394, 47, 50]",8.997863968925698,0.16682404459511468,3,0
2930,1001,2,detour_3,Customer_51,Customer_31,10,17,"[10, 50, 74, 17]","[120, 396, 205]",9.898452363250207,0.17997186115000377,2,0
2931,1002,0,same_node,Customer_52,Customer_58,43,43,[43],[],0.0,0.0,0,0
2932,1003,0,shortest,Customer_52,Customer_21,43,67,"[43, 67]",[374],1.2114969441252197,0.03028742360313049,0,0
2933,1003,1,detour_2,Customer_52,Customer_21,43,67,"[43, 38, 67]","[351, 352]",5.732907744433455,0.10423468626242646,0,0
2934,1003,2,detour_3,Customer_52,Customer_21,43,67,"[43, 33, 67]","[321, 322]",6.8935887626546375,0.1253379775028116,0,0
2935,1004,0,shortest,Customer_52,Customer_22,43,67,"[43, 67]",[374],1.2114969441252197,0.03028742360313049,0,0
2936,1004,1,detour_2,Customer_52,Customer_22,43,67,"[43, 38, 67]","[351, 352]",5.732907744433455,0.10423468626242646,0,0
2937,1004,2,detour_3,Customer_52,Customer_22,43,67,"[43, 33, 67]","[321, 322]",6.8935887626546375,0.1253379775028116,0,0
2938,1005,0,shortest,Customer_52,Customer_17,43,38,"[43, 38]",[351],2.5145091594552276,0.04571834835373141,0,0
2939,1005,1,detour_2,Customer_52,Customer_17,43,38,"[43, 67, 38]","[374, 353]",4.429895529103447,0.08880376151182554,0,0
2940,1005,2,detour_3,Customer_52,Customer_17,43,38,"[43, 10, 38]","[131, 128]",7.079066856105849,0.12871030647465181,0,0
2941,1006,0,shortest,Customer_52,Customer_74,43,38,"[43, 38]",[351],2.5145091594552276,0.04571834835373141,0,0
2942,1006,1,detour_2,Customer_52,Customer_74,43,38,"[43, 67, 38]","[374, 353]",4.429895529103447,0.08880376151182554,0,0
2943,1006,2,detour_3,Customer_52,Customer_74,43,38,"[43, 10, 38]","[131, 128]",7.079066856105849,0.12871030647465181,0,0
2944,1007,0,shortest,Customer_52,Customer_51,43,10,"[43, 10]",[131],3.1190625313317994,0.056710227842396356,0,0
2945,1007,1,detour_2,Customer_52,Customer_51,43,10,"[43, 67, 10]","[374, 133]",5.468610286420946,0.1076894843721437,0,0
2946,1007,2,detour_3,Customer_52,Customer_51,43,10,"[43, 33, 10]","[321, 127]",6.276824950127407,0.11412409000231649,0,0
2947,1008,0,shortest,Customer_52,Customer_27,43,33,"[43, 33]",[321],3.2454229154369227,0.059007689371580414,0,0
2948,1008,1,detour_2,Customer_52,Customer_27,43,33,"[43, 67, 33]","[374, 323]",4.859662791342934,0.09661771173436165,0,0
2949,1008,2,detour_3,Customer_52,Customer_27,43,33,"[43, 10, 33]","[131, 126]",6.1504645660222845,0.11182662847313243,0,0
2950,1009,0,shortest,Customer_52,Customer_79,43,33,"[43, 33]",[321],3.2454229154369227,0.059007689371580414,0,0
2951,1009,1,detour_2,Customer_52,Customer_79,43,33,"[43, 67, 33]","[374, 323]",4.859662791342934,0.09661771173436165,0,0
2952,1009,2,detour_3,Customer_52,Customer_79,43,33,"[43, 10, 33]","[131, 126]",6.1504645660222845,0.11182662847313243,0,0
2953,1010,0,shortest,Customer_52,Customer_32,43,46,"[43, 46]",[376],4.417849853099555,0.08032454278362827,0,0
2954,1010,1,detour_2,Customer_52,Customer_32,43,46,"[43, 33, 46]","[321, 324]",4.762383057689108,0.09693169292788506,0,0
2955,1010,2,detour_3,Customer_52,Customer_32,43,46,"[43, 10, 46]","[131, 124]",6.092848061337399,0.11077905566068,0,0
2956,1011,0,shortest,Customer_52,Customer_49,43,46,"[43, 46]",[376],4.417849853099555,0.08032454278362827,0,0
2957,1011,1,detour_2,Customer_52,Customer_49,43,46,"[43, 33, 46]","[321, 324]",4.762383057689108,0.09693169292788506,0,0
2958,1011,2,detour_3,Customer_52,Customer_49,43,46,"[43, 10, 46]","[131, 124]",6.092848061337399,0.11077905566068,0,0
2959,1012,0,shortest,Customer_52,Customer_71,43,32,"[43, 10, 32]","[131, 118]",5.72974746371216,0.10417722661294836,0,0
2960,1012,1,detour_2,Customer_52,Customer_71,43,32,"[43, 76, 32]","[378, 315]",6.040891985992839,0.11844460887262717,0,0
2961,1012,2,detour_3,Customer_52,Customer_71,43,32,"[43, 38, 32]","[351, 313]",7.076141055975157,0.12865711010863923,0,0
2962,1013,0,shortest,Customer_52,Customer_10,43,73,"[43, 67, 73]","[374, 454]",5.87077883628646,0.11500163982424397,0,0
2963,1013,1,detour_2,Customer_52,Customer_10,43,73,"[43, 38, 73]","[351, 356]",7.292102837251223,0.13258368795002223,0,0
2964,1013,2,detour_3,Customer_52,Customer_10,43,73,"[43, 67, 38, 73]","[374, 353, 356]",9.207489206899442,0.17566910110811637,0,0
2965,1014,0,shortest,Customer_52,Customer_38,43,14,"[43, 46, 14]","[376, 171]",7.7569856807006765,0.14103610328546684,0,0
2966,1014,1,detour_2,Customer_52,Customer_38,43,14,"[43, 33, 14]","[321, 173]",7.915218560139012,0.14391306472980023,0,0
2967,1014,2,detour_3,Customer_52,Customer_38,43,14,"[43, 33, 46, 14]","[321, 324, 171]",8.10151888529023,0.15764325342972363,0,0
2968,1015,0,shortest,Customer_52,Customer_2,43,55,"[43, 10, 50, 55]","[131, 120, 394]",8.781527794089476,0.15966414171071774,1,0
2969,1015,1,detour_2,Customer_52,Customer_2,43,55,"[43, 10, 32, 55]","[131, 118, 316]",9.960674018026666,0.18110316396412118,1,0
2970,1015,2,detour_3,Customer_52,Customer_2,43,55,"[43, 76, 32, 55]","[378, 315, 316]",10.271818540307343,0.1953705462238,1,0
2971,1016,0,shortest,Customer_52,Customer_39,43,15,"[43, 67, 73, 15]","[374, 454, 181]",10.164530193932496,0.19306984632689916,0,0
2972,1016,1,detour_2,Customer_52,Customer_39,43,15,"[43, 38, 73, 15]","[351, 356, 181]",11.585854194897259,0.21065189445267743,0,0
2973,1016,2,detour_3,Customer_52,Customer_39,43,15,"[43, 67, 75, 15]","[374, 456, 177]",12.538001335068762,0.23622386707483126,0,0
2974,1017,0,shortest,Customer_52,Customer_75,43,15,"[43, 67, 73, 15]","[374, 454, 181]",10.164530193932496,0.19306984632689916,0,0
2975,1017,1,detour_2,Customer_52,Customer_75,43,15,"[43, 38, 73, 15]","[351, 356, 181]",11.585854194897259,0.21065189445267743,0,0
2976,1017,2,detour_3,Customer_52,Customer_75,43,15,"[43, 67, 75, 15]","[374, 456, 177]",12.538001335068762,0.23622386707483126,0,0
2977,1018,0,shortest,Customer_52,Customer_9,43,34,"[43, 46, 14, 34]","[376, 171, 168]",9.799527826055245,0.19209965691933104,0,0
2978,1018,1,detour_2,Customer_52,Customer_9,43,34,"[43, 33, 14, 34]","[321, 173, 168]",9.95776070549358,0.19497661836366442,0,0
2979,1018,2,detour_3,Customer_52,Customer_9,43,34,"[43, 33, 46, 14, 34]","[321, 324, 171, 168]",10.144061030644798,0.20870680706358782,0,0
2980,1019,0,shortest,Customer_52,Customer_3,43,74,"[43, 10, 50, 74]","[131, 120, 396]",10.139610349987493,0.18435655181795443,1,0
2981,1019,1,detour_2,Customer_52,Customer_3,43,74,"[43, 10, 50, 55, 74]","[131, 120, 394, 414]",10.232642244182985,0.19594200296305547,2,0
2982,1019,2,detour_3,Customer_52,Customer_3,43,74,"[43, 10, 32, 55, 74]","[131, 118, 316, 414]",11.411788468120175,0.2173810252164589,2,0
2983,1020,0,shortest,Customer_52,Customer_42,43,74,"[43, 10, 50, 74]","[131, 120, 396]",10.139610349987493,0.18435655181795443,1,0
2984,1020,1,detour_2,Customer_52,Customer_42,43,74,"[43, 10, 50, 55, 74]","[131, 120, 394, 414]",10.232642244182985,0.19594200296305547,2,0
2985,1020,2,detour_3,Customer_52,Customer_42,43,74,"[43, 10, 32, 55, 74]","[131, 118, 316, 414]",11.411788468120175,0.2173810252164589,2,0
2986,1021,0,shortest,Customer_52,Customer_47,43,74,"[43, 10, 50, 74]","[131, 120, 396]",10.139610349987493,0.18435655181795443,1,0
2987,1021,1,detour_2,Customer_52,Customer_47,43,74,"[43, 10, 50, 55, 74]","[131, 120, 394, 414]",10.232642244182985,0.19594200296305547,2,0
2988,1021,2,detour_3,Customer_52,Customer_47,43,74,"[43, 10, 32, 55, 74]","[131, 118, 316, 414]",11.411788468120175,0.2173810252164589,2,0
2989,1022,0,same_node,Customer_53,Customer_11,52,52,[52],[],0.0,0.0,0,0
2990,1023,0,same_node,Customer_53,Customer_12,52,52,[52],[],0.0,0.0,0,0
2991,1024,0,same_node,Customer_53,Customer_20,52,52,[52],[],0.0,0.0,0,0
2992,1025,0,shortest,Customer_53,Customer_43,52,0,"[52, 0]",[1],3.124055766583747,0.05680101393788631,0,0
2993,1025,1,detour_2,Customer_53,Customer_43,52,0,"[52, 24, 0]","[251, 3]",7.134793392783054,0.12972351623241918,0,0
2994,1025,2,detour_3,Customer_53,Customer_43,52,0,"[52, 2, 0]","[29, 5]",10.261102809424886,0.186565505625907,0,0
2995,1026,0,shortest,Customer_53,Customer_76,52,0,"[52, 0]",[1],3.124055766583747,0.05680101393788631,0,0
2996,1026,1,detour_2,Customer_53,Customer_76,52,0,"[52, 24, 0]","[251, 3]",7.134793392783054,0.12972351623241918,0,0
2997,1026,2,detour_3,Customer_53,Customer_76,52,0,"[52, 2, 0]","[29, 5]",10.261102809424886,0.186565505625907,0,0
2998,1027,0,shortest,Customer_53,Customer_72,52,24,"[52, 24]",[251],4.540569279445613,0.08255580508082933,0,0
2999,1027,1,detour_2,Customer_53,Customer_72,52,24,"[52, 0, 24]","[1, 2]",5.718279879921189,0.10396872508947616,0,0
3000,1027,2,detour_3,Customer_53,Customer_72,52,24,"[52, 2, 24]","[29, 26]",11.926728523981984,0.21684960952694515,0,0
3001,1028,0,shortest,Customer_53,Customer_8,52,63,"[52, 63]",[402],4.691338068031211,0.08529705578238565,0,0
3002,1028,1,detour_2,Customer_53,Customer_8,52,63,"[52, 13, 63]","[157, 152]",5.9711306117844165,0.12152808868015937,0,0
3003,1028,2,detour_3,Customer_53,Customer_8,52,63,"[52, 13, 45, 63]","[157, 154, 382]",9.338100445840784,0.181682833665433,0,0
3004,1029,0,shortest,Customer_53,Customer_70,52,53,"[52, 63, 53]","[402, 409]",7.75206959993009,0.1409467199987289,0,0
3005,1029,1,detour_2,Customer_53,Customer_70,52,53,"[52, 13, 63, 53]","[157, 152, 409]",9.031862143683295,0.17717775289650262,0,0
3006,1029,2,detour_3,Customer_53,Customer_70,52,53,"[52, 63, 60, 53]","[402, 445, 407]",11.390135932632791,0.20709338059332347,0,0
3007,1030,0,shortest,Customer_53,Customer_23,52,39,"[52, 79, 39]","[404, 363]",9.409944680507547,0.1710899032819554,0,0
3008,1030,1,detour_2,Customer_53,Customer_23,52,39,"[52, 79, 6, 39]","[404, 77, 80]",15.473038163700725,0.28132796661274045,0,0
3009,1030,2,detour_3,Customer_53,Customer_23,52,39,"[52, 63, 30, 64, 39]","[402, 305, 302, 359]",15.86753145388686,0.28850057188885203,0,0
3010,1031,0,shortest,Customer_53,Customer_5,52,7,"[52, 13, 7]","[157, 89]",8.371124299352935,0.1522022599882352,0,0
3011,1031,1,detour_2,Customer_53,Customer_5,52,7,"[52, 13, 44, 7]","[157, 158, 83]",8.66428798889837,0.16025228939801653,0,0
3012,1031,2,detour_3,Customer_53,Customer_5,52,7,"[52, 13, 45, 7]","[157, 154, 85]",9.060268884834455,0.17663135073804523,0,0
3013,1032,0,shortest,Customer_53,Customer_80,52,3,"[52, 63, 3]","[402, 41]",9.935716151797362,0.18064938457813384,0,0
3014,1032,1,detour_2,Customer_53,Customer_80,52,3,"[52, 63, 53, 3]","[402, 409, 35]",10.057487715838487,0.1985821728964388,0,0
3015,1032,2,detour_3,Customer_53,Customer_80,52,3,"[52, 13, 63, 3]","[157, 152, 41]",11.215508695550566,0.21688041747590753,0,0
3016,1033,0,shortest,Customer_53,Customer_16,52,64,"[52, 79, 39, 64]","[404, 363, 358]",12.146210332683475,0.2208401878669723,0,0
3017,1033,1,detour_2,Customer_53,Customer_16,52,64,"[52, 63, 30, 64]","[402, 305, 302]",13.131265801710931,0.23875028730383513,0,0
3018,1033,2,detour_3,Customer_53,Customer_16,52,64,"[52, 79, 39, 54, 64]","[404, 363, 360, 410]",12.37450773924548,0.24520397975040376,0,0
3019,1034,0,shortest,Customer_53,Customer_56,52,64,"[52, 79, 39, 64]","[404, 363, 358]",12.146210332683475,0.2208401878669723,0,0
3020,1034,1,detour_2,Customer_53,Customer_56,52,64,"[52, 63, 30, 64]","[402, 305, 302]",13.131265801710931,0.23875028730383513,0,0
3021,1034,2,detour_3,Customer_53,Customer_56,52,64,"[52, 79, 39, 54, 64]","[404, 363, 360, 410]",12.37450773924548,0.24520397975040376,0,0
3022,1035,0,shortest,Customer_53,Customer_63,52,64,"[52, 79, 39, 64]","[404, 363, 358]",12.146210332683475,0.2208401878669723,0,0
3023,1035,1,detour_2,Customer_53,Customer_63,52,64,"[52, 63, 30, 64]","[402, 305, 302]",13.131265801710931,0.23875028730383513,0,0
3024,1035,2,detour_3,Customer_53,Customer_63,52,64,"[52, 79, 39, 54, 64]","[404, 363, 360, 410]",12.37450773924548,0.24520397975040376,0,0
3025,1036,0,shortest,Customer_53,Customer_64,52,64,"[52, 79, 39, 64]","[404, 363, 358]",12.146210332683475,0.2208401878669723,0,0
3026,1036,1,detour_2,Customer_53,Customer_64,52,64,"[52, 63, 30, 64]","[402, 305, 302]",13.131265801710931,0.23875028730383513,0,0
3027,1036,2,detour_3,Customer_53,Customer_64,52,64,"[52, 79, 39, 54, 64]","[404, 363, 360, 410]",12.37450773924548,0.24520397975040376,0,0
3028,1037,0,shortest,Customer_53,Customer_55,52,48,"[52, 63, 53, 48]","[402, 409, 389]",11.978659414241587,0.21779380753166522,0,0
3029,1037,1,detour_2,Customer_53,Customer_55,52,48,"[52, 63, 3, 48]","[402, 41, 36]",13.5510892499285,0.2463834409077909,1,0
3030,1037,2,detour_3,Customer_53,Customer_55,52,48,"[52, 13, 63, 53, 48]","[157, 152, 409, 389]",13.258451957994794,0.25402484042943896,0,0
3031,1038,0,shortest,Customer_53,Customer_24,52,22,"[52, 13, 7, 22]","[157, 89, 86]",11.52332254809587,0.2095149554199249,0,0
3032,1038,1,detour_2,Customer_53,Customer_24,52,22,"[52, 13, 44, 22]","[157, 158, 241]",11.775634908818695,0.21410245288761265,0,0
3033,1038,2,detour_3,Customer_53,Customer_24,52,22,"[52, 13, 44, 7, 22]","[157, 158, 83, 86]",11.816486237641303,0.21756498482970624,0,0
3034,1039,0,shortest,Customer_53,Customer_6,52,5,"[52, 13, 7, 5]","[157, 89, 61]",11.913810821029493,0.21661474220053623,0,0
3035,1039,1,detour_2,Customer_53,Customer_6,52,5,"[52, 13, 7, 22, 5]","[157, 89, 86, 57]",11.964778357468644,0.22055135065424425,0,0
3036,1039,2,detour_3,Customer_53,Customer_6,52,5,"[52, 13, 44, 5]","[157, 158, 59]",12.17538869051841,0.22137070346397109,0,0
3037,1040,0,shortest,Customer_53,Customer_26,52,31,"[52, 63, 53, 48, 18, 31]","[402, 409, 389, 213, 206]",16.665846798896297,0.30427794370396916,2,0
3038,1040,1,detour_2,Customer_53,Customer_26,52,31,"[52, 63, 3, 48, 18, 31]","[402, 41, 36, 213, 206]",18.23827663458321,0.3328675770800948,3,0
3039,1040,2,detour_3,Customer_53,Customer_26,52,31,"[52, 63, 53, 48, 42, 18, 31]","[402, 409, 389, 373, 211, 206]",17.69707624158663,0.3378396754055411,3,0
3040,1041,0,shortest,Customer_53,Customer_67,52,31,"[52, 63, 53, 48, 18, 31]","[402, 409, 389, 213, 206]",16.665846798896297,0.30427794370396916,2,0
3041,1041,1,detour_2,Customer_53,Customer_67,52,31,"[52, 63, 3, 48, 18, 31]","[402, 41, 36, 213, 206]",18.23827663458321,0.3328675770800948,3,0
3042,1041,2,detour_3,Customer_53,Customer_67,52,31,"[52, 63, 53, 48, 42, 18, 31]","[402, 409, 389, 373, 211, 206]",17.69707624158663,0.3378396754055411,3,0
3043,1042,0,shortest,Customer_54,Customer_26,69,31,"[69, 31]",[311],3.4472277622652308,0.06267686840482238,1,0
3044,1042,1,detour_2,Customer_54,Customer_26,69,31,"[69, 18, 31]","[215, 206]",3.643703314592325,0.06751169853480601,2,0
3045,1042,2,detour_3,Customer_54,Customer_26,69,31,"[69, 72, 31]","[458, 307]",6.094466826438906,0.1248931694557981,2,0
3046,1043,0,shortest,Customer_54,Customer_67,69,31,"[69, 31]",[311],3.4472277622652308,0.06267686840482238,1,0
3047,1043,1,detour_2,Customer_54,Customer_67,69,31,"[69, 18, 31]","[215, 206]",3.643703314592325,0.06751169853480601,2,0
3048,1043,2,detour_3,Customer_54,Customer_67,69,31,"[69, 72, 31]","[458, 307]",6.094466826438906,0.1248931694557981,2,0
3049,1044,0,shortest,Customer_54,Customer_15,69,72,"[69, 72]",[458],4.028713510092268,0.07324933654713214,1,0
3050,1044,1,detour_2,Customer_54,Customer_15,69,72,"[69, 31, 72]","[311, 306]",5.512981078611869,0.11432070131348834,2,0
3051,1044,2,detour_3,Customer_54,Customer_15,69,72,"[69, 59, 72]","[443, 440]",5.7441344331694095,0.11858639939600055,2,0
3052,1045,0,shortest,Customer_54,Customer_48,69,27,"[69, 27]",[275],4.381425910888184,0.07966228928887607,0,0
3053,1045,1,detour_2,Customer_54,Customer_48,69,27,"[69, 59, 27]","[443, 271]",8.3713812392723,0.1522069316231327,1,0
3054,1045,2,detour_3,Customer_54,Customer_48,69,27,"[69, 59, 28, 27]","[443, 283, 273]",10.066492034961533,0.18302712790839148,2,0
3055,1046,0,shortest,Customer_54,Customer_35,69,8,"[69, 31, 8]","[311, 93]",5.01902805916583,0.10197187582733738,2,0
3056,1046,1,detour_2,Customer_54,Customer_35,69,8,"[69, 72, 8]","[458, 95]",5.2644009410360475,0.10414152232072663,2,0
3057,1046,2,detour_3,Customer_54,Customer_35,69,8,"[69, 18, 8]","[215, 99]",5.178335579909229,0.10587750516772862,2,0
3058,1047,0,shortest,Customer_54,Customer_41,69,8,"[69, 31, 8]","[311, 93]",5.01902805916583,0.10197187582733738,2,0
3059,1047,1,detour_2,Customer_54,Customer_41,69,8,"[69, 72, 8]","[458, 95]",5.2644009410360475,0.10414152232072663,2,0
3060,1047,2,detour_3,Customer_54,Customer_41,69,8,"[69, 18, 8]","[215, 99]",5.178335579909229,0.10587750516772862,2,0
3061,1048,0,shortest,Customer_54,Customer_46,69,8,"[69, 31, 8]","[311, 93]",5.01902805916583,0.10197187582733738,2,0
3062,1048,1,detour_2,Customer_54,Customer_46,69,8,"[69, 72, 8]","[458, 95]",5.2644009410360475,0.10414152232072663,2,0
3063,1048,2,detour_3,Customer_54,Customer_46,69,8,"[69, 18, 8]","[215, 99]",5.178335579909229,0.10587750516772862,2,0
3064,1049,0,shortest,Customer_54,Customer_24,69,22,"[69, 22]",[239],4.6897081147866055,0.08526742026884737,0,0
3065,1049,1,detour_2,Customer_54,Customer_24,69,22,"[69, 5, 22]","[55, 56]",5.42009060236204,0.1015570278341242,0,0
3066,1049,2,detour_3,Customer_54,Customer_24,69,22,"[69, 5, 7, 22]","[55, 60, 86]",11.673519563408759,0.2122458102437956,0,0
3067,1050,0,shortest,Customer_54,Customer_3,69,74,"[69, 72, 74]","[458, 460]",5.2488066153893875,0.10375166417956014,2,0
3068,1050,1,avoid_congestion,Customer_54,Customer_3,69,74,"[69, 27, 59, 74]","[275, 270, 438]",10.78570905812137,0.20770873004426565,1,0
3069,1050,2,detour_2,Customer_54,Customer_3,69,74,"[69, 59, 74]","[443, 438]",5.371210595043063,0.1092633034428419,2,0
3070,1050,3,detour_3,Customer_54,Customer_3,69,74,"[69, 31, 74]","[311, 308]",6.7329328399446045,0.12241696072626554,2,0
3071,1051,0,shortest,Customer_54,Customer_42,69,74,"[69, 72, 74]","[458, 460]",5.2488066153893875,0.10375166417956014,2,0
3072,1051,1,avoid_congestion,Customer_54,Customer_42,69,74,"[69, 27, 59, 74]","[275, 270, 438]",10.78570905812137,0.20770873004426565,1,0
3073,1051,2,detour_2,Customer_54,Customer_42,69,74,"[69, 59, 74]","[443, 438]",5.371210595043063,0.1092633034428419,2,0
3074,1051,3,detour_3,Customer_54,Customer_42,69,74,"[69, 31, 74]","[311, 308]",6.7329328399446045,0.12241696072626554,2,0
3075,1052,0,shortest,Customer_54,Customer_47,69,74,"[69, 72, 74]","[458, 460]",5.2488066153893875,0.10375166417956014,2,0
3076,1052,1,avoid_congestion,Customer_54,Customer_47,69,74,"[69, 27, 59, 74]","[275, 270, 438]",10.78570905812137,0.20770873004426565,1,0
3077,1052,2,detour_2,Customer_54,Customer_47,69,74,"[69, 59, 74]","[443, 438]",5.371210595043063,0.1092633034428419,2,0
3078,1052,3,detour_3,Customer_54,Customer_47,69,74,"[69, 31, 74]","[311, 308]",6.7329328399446045,0.12241696072626554,2,0
3079,1053,0,shortest,Customer_54,Customer_6,69,5,"[69, 5]",[55],4.978634792989267,0.09052063259980485,0,0
3080,1053,1,detour_2,Customer_54,Customer_6,69,5,"[69, 22, 5]","[239, 57]",5.131163924159379,0.09630381550316672,0,0
3081,1053,2,detour_3,Customer_54,Customer_6,69,5,"[69, 22, 7, 5]","[239, 87, 61]",11.384592885206096,0.20699259791283814,0,0
